t,stiff_force,compliant_force,stiff_torque,compliant_torque
4.4020,160.3702,173.3856,708.5702,80.9747
4.4040,264.9908,239.7252,708.9623,80.5754
4.4060,160.5811,175.9293,708.3027,80.5006
4.4080,265.1267,239.2593,708.6012,80.0805
4.4100,161.0268,174.9042,707.9007,79.9972
4.4120,265.3234,238.5073,708.2626,79.5829
4.4140,161.0014,161.9185,707.7307,79.5128
4.4160,265.4076,238.9109,708.0481,79.2211
4.4180,161.5555,173.6081,707.4511,79.1532
4.4200,265.6128,237.1072,707.6929,78.7552
4.4220,161.8746,161.2555,707.1315,78.6994
4.4240,265.7580,235.0782,707.4770,78.4058
4.4260,163.5840,164.0222,715.1366,79.7211
4.4280,267.5131,240.5622,718.4703,79.4308
4.4300,161.1020,173.8993,718.5140,79.3708
4.4320,265.8120,239.5213,719.4708,79.0045
4.4340,159.4063,172.4356,719.2153,78.9472
4.4360,265.2696,237.8476,719.7880,78.5845
4.4380,159.0465,172.7546,719.3207,78.5289
4.4400,265.0682,225.5593,719.6316,78.1772
4.4420,158.5838,198.9793,719.1669,78.0723
4.4440,264.9562,201.4562,719.4442,77.8371
4.4460,158.7882,194.9836,718.9096,77.6831
4.4480,265.0400,201.4207,719.0712,77.4983
4.4500,158.8299,194.9783,718.5886,77.3572
4.4520,265.1252,201.2539,718.7532,77.1782
4.4540,158.7724,194.6990,718.3056,77.0454
4.4560,265.2024,200.9961,718.4942,76.8665
4.4580,158.8694,194.3347,718.0691,76.7407
4.4600,265.3289,200.6504,718.1909,76.5607
4.4620,159.2553,194.1788,717.7429,76.4407
4.4640,265.5042,200.0010,717.8645,76.2603
4.4660,159.5287,193.4190,717.4624,76.1407
4.4680,265.6922,199.7617,717.6027,75.9571
4.4700,159.3555,192.8918,717.3060,75.8501
4.4720,265.7541,199.2376,717.5226,75.6667
4.4740,159.5662,192.3251,717.1974,75.5650
4.4760,268.5226,201.5778,725.2294,76.6724
4.4780,162.0618,194.5581,727.5108,76.5876
4.4800,265.7669,200.9222,728.3522,76.4074
4.4820,158.5199,194.1937,728.7635,76.3182
4.4840,265.2937,200.5844,729.0323,76.1347
4.4860,157.7426,193.8575,728.8354,76.0540
4.4880,265.0661,199.9002,729.0105,75.8748
4.4900,157.1986,192.7436,728.7047,75.8063
4.4920,264.9613,199.0688,728.8515,75.6292
4.4940,157.0066,192.0476,728.5271,75.5830
4.4960,264.9892,198.2815,728.5736,75.4256
4.4980,157.0809,191.1683,728.2375,75.4028
4.5000,265.0777,197.4178,728.2501,75.2645
4.5020,157.1608,190.4732,727.9316,75.2582
4.5040,265.2097,196.9139,727.9256,75.1408
4.5060,157.4154,190.0340,727.6314,75.1572
4.5080,265.4071,196.2800,727.5757,75.0589
4.5100,157.3680,189.2220,727.3511,75.0899
4.5120,265.5175,195.7125,727.3372,75.0052
4.5140,157.6283,188.6791,727.0980,75.0490
4.5160,265.6807,195.1807,727.0677,74.9779
4.5180,157.7929,188.1451,726.8617,75.0324
4.5200,265.8695,194.6868,726.8435,74.9719
4.5220,157.9591,187.8586,726.6732,75.0362
4.5240,266.0806,194.1990,726.6574,74.9885
4.5260,159.9864,190.0247,734.1787,76.3547
4.5280,267.0167,196.7771,736.5832,76.3153
4.5300,157.1850,189.8306,736.9569,76.3867
4.5320,265.6306,196.5033,737.7932,76.3395
4.5340,156.0355,189.6634,737.8525,76.4053
4.5360,265.2344,196.0546,738.0017,76.3560
4.5380,155.4335,189.1977,737.9700,76.4174
4.5400,265.0552,195.7592,737.9093,76.3680
4.5420,155.5180,188.8199,737.7286,76.4341
4.5440,265.1010,195.3381,737.5676,76.3886
4.5460,155.5456,188.6637,737.3977,76.4563
4.5480,265.1874,194.8753,737.2724,76.4150
4.5500,155.6459,187.9887,737.1707,76.4859
4.5520,265.2768,194.4362,736.9115,76.4474
4.5540,156.0533,187.5718,736.7105,76.5221
4.5560,265.4962,193.9864,736.5739,76.4883
4.5580,155.6745,187.1814,736.5650,76.5659
4.5600,265.5419,193.5618,736.4212,76.5381
4.5620,155.7495,186.7863,736.3578,76.6197
4.5640,265.7385,192.8917,736.1444,76.5968
4.5660,155.9320,186.6620,736.1272,76.6738
4.5680,265.9417,192.6912,735.8787,76.6548
4.5700,156.4106,190.0167,735.8484,76.7451
4.5720,266.1189,196.1707,735.6005,76.9449
4.5740,156.4347,189.4524,735.6418,77.2894
4.5760,267.2306,193.4819,742.8691,78.6949
4.5780,159.2523,186.9907,745.2523,78.6499
4.5800,265.3529,193.1465,745.7444,78.5171
4.5820,155.1329,186.7499,746.4507,78.5101
4.5840,265.0307,192.7285,746.4698,78.4086
4.5860,154.2292,186.7368,746.6421,78.4450
4.5880,264.9304,192.3071,746.4406,78.3619
4.5900,154.1707,186.2994,746.4368,78.4312
4.5920,265.0262,191.9052,746.1618,78.3587
4.5940,153.7594,186.0558,746.2197,78.4501
4.5960,265.0149,191.4777,745.9734,78.3811
4.5980,153.9937,185.7685,745.9586,78.4863
4.6000,265.1457,191.0160,745.5955,78.4158
4.6020,154.5574,185.4284,745.5340,78.5294
4.6040,265.4345,190.5060,745.1654,78.4535
4.6060,154.4502,185.2909,745.2680,78.5705
4.6080,265.5620,189.9630,744.9134,78.4899
4.6100,154.5170,184.6237,744.9928,78.6106
4.6120,265.7339,189.4098,744.6925,78.5211
4.6140,154.4948,184.1764,744.8156,78.6412
4.6160,266.0033,188.8331,744.4512,78.5442
4.6180,154.5295,183.6720,744.6325,78.6620
4.6200,266.2041,188.2437,744.2685,78.5562
4.6220,174.9440,183.2143,744.4296,78.6714
4.6240,201.1850,187.6397,743.5117,78.5614
4.6260,206.1673,185.3493,752.4361,80.0290
4.6280,229.6171,188.3628,752.7843,79.9031
4.6300,154.4613,184.6112,753.7379,80.7607
4.6320,265.9979,187.3161,755.0064,81.0339
4.6340,174.9563,183.4898,755.2585,81.6405
4.6360,229.3712,186.3407,753.6146,81.7235
4.6380,174.9579,173.1018,755.1699,82.1799
4.6400,231.0031,176.4861,754.2294,82.0159
4.6420,175.6932,173.0122,754.9064,82.1840
4.6440,231.6150,176.4424,753.9991,82.0448
4.6460,175.9239,173.0160,754.5443,82.2423
4.6480,231.7674,176.3873,753.7436,82.1296
4.6500,175.9229,173.1523,754.3243,82.3488
4.6520,231.8837,176.2809,753.4791,82.2565
4.6540,176.1347,172.8723,754.0437,82.4901
4.6560,232.0459,176.1547,753.1600,82.4102
4.6580,176.6168,172.7236,753.6906,82.6506
4.6600,232.2530,175.9459,752.8261,82.5791
4.6620,176.8593,172.5560,753.3883,82.8166
4.6640,232.3941,175.8237,752.5609,82.7513
4.6660,176.9896,172.5061,753.1955,82.9933
4.6680,232.4664,175.5830,752.4377,82.9326
4.6700,177.2402,172.0441,753.0295,83.1675
4.6720,232.6536,175.3500,752.2216,83.1052
4.6740,177.3770,171.7604,752.8970,83.3311
4.6760,233.2250,175.3472,758.9549,84.6453
4.6780,177.9597,172.2128,761.1278,84.9103
4.6800,232.3649,175.2163,761.4452,84.8371
4.6820,175.2708,172.2233,762.4603,85.0768
4.6840,231.6751,174.9895,762.0347,84.9846
4.6860,174.8662,171.7258,762.7677,85.1991
4.6880,231.6606,174.7583,761.9485,85.0904
4.6900,174.8308,171.4233,762.5960,85.2825
4.6920,231.5925,174.5094,761.6985,85.1638
4.6940,174.7884,171.0987,762.3766,85.3352
4.6960,231.6849,174.2591,761.4949,85.2100
4.6980,174.7651,170.7802,762.1585,85.3629
4.7000,231.6892,174.0518,761.2100,85.2413
4.7020,175.0910,170.3257,761.8329,85.3813
4.7040,231.9434,173.8150,760.8803,85.2634
4.7060,175.2302,170.1275,761.5282,85.3911
4.7080,231.9905,173.5202,760.6431,85.2788
4.7100,175.3169,169.6005,761.3581,85.4002
4.7120,232.1115,173.2628,760.4783,85.2923
4.7140,175.5669,169.2755,761.1406,85.4079
4.7160,232.2312,173.0260,760.2192,85.3057
4.7180,176.1183,168.9517,760.8294,85.4162
4.7200,232.6357,172.8085,759.8614,85.3186
4.7220,175.5884,168.9056,760.6510,85.4248
4.7240,237.4752,172.5716,759.8816,85.3363
4.7260,154.2501,168.7374,767.2461,86.8060
4.7280,266.8761,172.4123,768.2590,86.7276
4.7300,172.0350,168.5642,769.1536,86.8693
4.7320,229.1894,172.2126,768.8027,86.7852
4.7340,172.7137,168.3567,770.1604,86.9140
4.7360,230.5905,172.0399,769.3071,86.8234
4.7380,173.5034,168.1812,770.0923,86.9430
4.7400,231.1856,171.8404,769.0636,86.8468
4.7420,173.8329,167.8866,769.7610,86.9545
4.7440,231.3649,171.6553,768.7907,86.8536
4.7460,173.7602,167.8611,769.5559,86.9502
4.7480,231.4097,171.4608,768.5772,86.8472
4.7500,174.0278,167.4122,769.2781,86.9341
4.7520,231.5990,171.2991,768.2320,86.8284
4.7540,174.2694,167.1976,768.9531,86.9065
4.7560,231.7534,171.1446,767.9369,86.8008
4.7580,174.3910,181.7352,768.6951,86.8705
4.7600,231.8552,185.0099,767.7618,86.9239
4.7620,174.4446,179.5802,768.6083,87.1331
4.7640,231.9019,183.1846,767.6941,87.0398
4.7660,174.3823,177.6072,768.5113,87.1033
4.7680,232.0741,181.8558,767.5154,86.9097
4.7700,174.8252,176.2572,768.2580,86.8740
4.7720,232.3511,180.9200,767.2539,86.6208
4.7740,175.1953,175.2890,768.0294,86.5234
4.7760,231.5388,180.2671,773.3982,87.5777
4.7780,175.3094,175.0628,775.4375,87.4729
4.7800,231.4009,179.7209,775.5890,87.1784
4.7820,173.0950,174.2813,776.7062,87.0438
4.7840,231.1752,179.3262,775.9904,86.7389
4.7860,172.8255,173.7406,776.8654,86.5865
4.7880,231.1480,178.9605,775.8912,86.2795
4.7900,172.7912,173.2560,776.7214,86.1123
4.7920,231.1839,178.6412,775.6813,85.8087
4.7940,172.7329,172.8661,776.5057,85.6315
4.7960,231.2159,178.3431,775.5068,85.3354
4.7980,172.5818,172.4263,776.3895,85.1510
4.8000,231.2721,178.1300,775.2957,84.8669
4.8020,172.8732,172.2429,776.0875,84.6825
4.8040,231.4816,177.9528,774.9807,84.4166
4.8060,173.0184,171.7902,775.8315,84.2367
4.8080,231.5442,177.7674,774.7851,83.9861
4.8100,173.3111,171.4978,775.6051,83.8074
4.8120,231.8350,165.6641,774.5169,83.5724
4.8140,173.5489,161.1577,775.3951,83.2165
4.8160,231.9709,166.7222,774.3316,82.9401
4.8180,173.7999,162.1244,775.1859,82.7025
4.8200,232.2916,167.4359,774.1702,82.5337
4.8220,173.9357,162.5726,775.0950,82.3840
4.8240,232.4226,167.9533,774.0355,82.2921
4.8260,172.5663,162.9965,780.9735,83.4979
4.8280,232.4023,168.2155,780.9915,83.4594
4.8300,172.4607,163.4430,783.0110,83.4421
4.8320,231.0905,168.4829,782.1550,83.4392
4.8340,171.7380,163.5198,783.3414,83.4565
4.8360,230.9842,168.6156,782.3720,83.4727
4.8380,171.4390,163.6134,783.3734,83.5082
4.8400,230.9125,168.6446,782.2453,83.5326
4.8420,171.6726,163.7780,783.1312,83.5750
4.8440,231.1257,168.5628,781.9735,83.5989
4.8460,171.6294,163.4894,782.8948,83.6370
4.8480,231.1218,168.4886,781.7755,83.6540
4.8500,171.9208,163.3632,782.6593,83.6867
4.8520,231.3997,168.3571,781.4123,83.6927
4.8540,172.2035,163.2160,782.3004,83.7118
4.8560,231.5142,168.2185,781.1623,83.7050
4.8580,171.9117,163.2179,782.0943,83.7090
4.8600,235.3694,168.0686,781.0411,83.6899
4.8620,154.6024,162.9069,782.0271,83.6784
4.8640,267.5897,167.9534,781.0934,83.6467
4.8660,169.3175,162.7658,782.1215,83.6206
4.8680,199.8795,167.8626,779.9741,83.5772
4.8700,203.6275,162.6862,782.2476,83.5384
4.8720,228.0962,184.0566,780.9344,83.4894
4.8740,148.4316,177.2931,780.7633,83.5635
4.8760,265.2926,182.0437,786.6709,84.7564
4.8780,169.8350,175.3115,788.4562,84.6926
4.8800,228.5920,180.6586,787.2230,84.5310
4.8820,169.6969,174.0126,789.3668,84.3663
4.8840,229.9975,179.6560,788.2395,84.1327
4.8860,170.5658,173.0539,789.3894,83.8993
4.8880,230.6314,178.9790,788.1910,83.6227
4.8900,170.7696,172.4095,789.1850,83.3497
4.8920,230.8319,178.5201,788.0257,83.0577
4.8940,170.6516,171.9513,789.0458,82.7644
4.8960,230.8763,178.1953,787.8908,82.4705
4.8980,170.8053,171.7266,788.8510,82.1677
4.9000,236.5562,177.9205,787.6016,81.8781
4.9020,174.2654,171.2817,789.2336,81.5699
4.9040,234.9946,177.7266,788.3888,81.2864
4.9060,172.9854,171.0500,789.9252,80.9776
4.9080,233.8437,177.6150,789.0373,80.7025
4.9100,171.9822,170.9304,790.5363,80.3988
4.9120,233.0578,177.5178,789.4612,80.1405
4.9140,171.4533,170.7136,790.7707,79.8416
4.9160,232.5677,176.8491,789.6104,79.5975
4.9180,171.2040,169.7986,790.8715,79.3105
4.9200,232.3584,176.0439,789.6637,79.0827
4.9220,171.0223,169.0528,790.8821,78.8081
4.9240,232.1604,175.2898,789.6386,78.5936
4.9260,170.0834,158.1880,796.2828,79.5003
4.9280,232.4447,163.2614,795.8564,79.1683
4.9300,169.7048,158.3196,797.9705,78.8008
4.9320,230.8960,163.5393,796.9292,78.5812
4.9340,168.9338,158.4214,798.4064,78.3098
4.9360,230.5412,163.6655,797.1579,78.1663
4.9380,168.7786,158.6241,798.3124,77.9521
4.9400,230.4112,163.7079,796.9473,77.8556
4.9420,168.9508,158.4299,798.0365,77.6766
4.9440,230.5246,163.7238,796.6553,77.6088
4.9460,168.7342,158.3924,797.7715,77.4511
4.9480,230.4889,163.7080,796.4340,77.4008
4.9500,168.7898,158.3270,797.5402,77.2550
4.9520,230.6511,180.6380,796.1398,77.2136
4.9540,169.1788,173.8200,797.1945,77.2256
4.9560,223.8597,179.1619,795.7996,77.2234
4.9580,164.9403,172.0654,796.0074,77.1097
4.9600,230.2559,177.8006,794.1995,77.0047
4.9620,149.1926,170.7652,794.6109,76.8047
4.9640,264.4998,0.0000,793.1897,76.6367
4.9660,165.5343,176.6247,793.9478,74.3494
4.9680,198.6410,164.4443,791.3819,70.7119
4.9700,201.1535,161.8730,793.5737,69.1788
4.9720,227.0481,169.3566,792.1479,69.0510
4.9740,169.1038,164.6860,791.9709,71.1411
4.9760,207.0226,172.5288,796.7487,73.8984
4.9780,205.6000,166.4617,799.1922,75.1296
4.9800,230.4894,194.9361,799.6131,76.1419
4.9820,171.0239,186.8917,800.1423,76.7783
4.9840,231.7901,190.8928,800.4428,77.1847
4.9860,170.0629,183.2125,801.9107,77.4259
4.9880,232.0701,187.6859,801.1247,77.5237
4.9900,169.3502,180.2404,802.5895,77.5299
4.9920,231.6284,195.9510,801.4440,77.4463
4.9940,169.0715,188.6701,802.7685,76.2333
4.9960,231.3091,192.8083,801.4635,75.1249
4.9980,168.9028,185.6406,802.7384,73.9581
5.0000,231.0825,189.5900,801.3911,72.9003
5.0020,168.7043,182.4528,802.6413,71.7617
5.0040,230.9302,186.1024,801.3168,70.7253
5.0060,168.5156,161.5429,802.5941,69.5837
5.0080,230.7566,168.4587,801.2337,70.0552
5.0100,168.7098,161.6229,802.3654,70.3008
5.0120,230.9474,167.9160,800.8719,70.4551
5.0140,168.9050,161.3366,802.0171,70.4290
5.0160,231.0536,167.2112,800.7009,70.3671
5.0180,168.4644,161.0028,802.0146,70.1651
5.0200,231.0830,166.6542,800.6689,69.9882
5.0220,168.4469,160.7782,801.9235,69.7025
5.0240,231.1783,166.3051,800.5416,69.4778
5.0260,167.3944,161.7545,806.6045,70.1613
5.0280,231.5743,167.4349,805.8457,69.9042
5.0300,168.2408,161.8744,807.8681,69.5653
5.0320,230.5273,0.0000,806.5601,69.3228
5.0340,167.7228,168.6827,808.0501,72.2075
5.0360,223.4168,156.2352,806.7295,69.2007
5.0380,163.5651,153.7131,807.1950,67.7650
5.0400,225.6417,161.8157,805.2573,66.2116
5.0420,165.7347,157.5166,805.7221,65.1475
5.0440,227.7661,164.2488,803.9716,65.8133
5.0460,167.2137,184.7240,804.6559,66.9677
5.0480,229.2269,187.3573,803.1018,67.7158
5.0500,168.4182,180.6393,803.9859,68.2384
5.0520,230.4591,184.0827,802.5022,68.5785
5.0540,168.8791,177.7528,803.5734,68.7773
5.0560,231.1619,181.6711,802.2556,68.8641
5.0580,169.2889,175.5910,803.4481,68.8686
5.0600,231.7538,179.7696,802.0344,68.8053
5.0620,169.8167,185.2726,803.2658,68.6931
5.0640,232.0743,188.9704,801.8982,67.6013
5.0660,169.9502,182.9010,803.1794,66.4407
5.0680,232.3028,186.3822,801.8952,65.4442
5.0700,170.1188,180.4839,803.1573,64.3474
5.0720,232.5206,183.7454,801.8902,63.4110
5.0740,169.7996,178.1004,803.2161,63.0887
5.0760,232.5418,181.4025,806.4001,62.3528
5.0780,154.3713,194.5858,808.2388,62.0155
5.0800,266.0695,189.8996,807.8343,61.8627
5.0820,143.9346,182.5411,809.4025,60.6264
5.0840,266.5660,179.2253,807.5765,59.5184
5.0860,163.8552,174.0859,809.1795,59.0438
5.0880,198.1509,172.7593,807.7341,58.9631
5.0900,198.5963,168.5493,809.8269,58.7536
5.0920,223.3550,168.2959,808.6701,58.7196
5.0940,144.1079,164.8118,808.5221,58.5417
5.0960,268.2231,165.2727,808.3342,58.5374
5.0980,164.4538,162.1353,809.6002,58.3841
5.1000,229.1037,163.3703,806.8550,58.4055
5.1020,166.7038,160.4706,809.0834,58.2774
5.1040,230.3238,162.2930,807.4501,58.3162
5.1060,167.9934,159.8227,808.8527,58.2142
5.1080,231.3840,161.8098,807.3331,58.2853
5.1100,168.7188,159.6899,808.5720,58.2091
5.1120,231.8185,161.7407,807.0979,58.3004
5.1140,168.9923,159.7070,808.3573,58.2464
5.1160,232.1470,161.9686,806.8564,58.3543
5.1180,169.3388,160.0877,808.1990,58.3205
5.1200,232.4543,162.1166,806.8411,58.4417
5.1220,169.3224,160.6659,808.1782,58.4108
5.1240,232.6745,162.8849,806.7294,58.5429
5.1260,166.2329,162.3211,812.1657,59.3290
5.1280,231.1238,164.4796,811.2309,59.4551
5.1300,166.6248,162.8678,813.2139,59.4452
5.1320,236.8558,164.9723,811.8453,59.5655
5.1340,143.4093,163.1783,813.2674,59.5618
5.1360,268.3323,165.4908,811.9540,59.6766
5.1380,164.1936,163.8691,813.4985,59.6814
5.1400,229.1408,165.9694,811.1762,59.8065
5.1420,166.4300,164.3718,813.2881,59.8155
5.1440,230.5405,166.4029,811.6749,59.9381
5.1460,167.5761,164.9855,813.0787,59.9490
5.1480,231.1300,166.7608,811.5342,60.0687
5.1500,167.7701,165.1818,812.8471,60.0783
5.1520,231.5502,166.8047,811.4161,60.1934
5.1540,167.9625,165.6761,812.7746,60.1852
5.1560,231.8422,167.4153,811.2652,60.3073
5.1580,168.3896,165.9659,812.5648,60.3182
5.1600,232.2299,167.6194,811.0583,60.4339
5.1620,168.7724,166.0144,812.4153,60.4383
5.1640,232.5038,167.8036,810.9592,60.5386
5.1660,169.0176,166.3350,812.2792,60.5404
5.1680,232.8601,167.5950,810.7723,60.6376
5.1700,169.4070,166.2852,812.1020,60.6164
5.1720,233.2641,168.0640,810.6459,60.7137
5.1740,169.7203,166.3973,812.0316,60.7339
5.1760,228.6311,169.0128,814.3332,61.4728
5.1780,168.0306,167.3606,816.0253,61.4514
5.1800,230.2842,169.0837,815.1732,61.5298
5.1820,167.0256,167.2639,816.6124,61.5076
5.1840,230.7361,169.0920,815.3334,61.5765
5.1860,167.0803,167.3336,816.6981,61.5537
5.1880,231.0912,168.9831,815.2020,61.6222
5.1900,167.4039,167.0306,816.5486,61.5929
5.1920,231.4629,169.0525,815.0359,61.6511
5.1940,167.7047,167.3287,816.4313,61.6300
5.1960,231.7142,169.0724,814.9578,61.7075
5.1980,167.9371,167.1643,816.3083,61.6845
5.2000,232.0016,168.9534,814.7134,61.7493
5.2020,168.4821,166.9747,816.0007,61.7220
5.2040,232.5042,168.8698,814.5647,61.7843
5.2060,168.5254,166.8626,816.0345,61.8662
5.2080,232.7353,168.7791,814.5775,61.9190
5.2100,168.8025,166.7120,815.9440,62.1083
5.2120,233.1142,168.6619,814.3957,62.1338
5.2140,169.2805,166.5968,815.7896,62.3303
5.2160,233.4101,168.5618,814.2863,62.3832
5.2180,169.5775,166.4626,815.6428,62.5737
5.2200,233.7839,168.4504,814.0906,62.6168
5.2220,170.0228,166.3194,815.4591,62.8001
5.2240,234.2296,168.3309,813.9671,62.8374
5.2260,165.6517,166.6843,818.7977,62.4131
5.2280,231.6187,168.8936,817.5570,62.4438
5.2300,167.0432,166.7546,819.4852,62.3957
5.2320,231.4504,168.7166,817.9975,62.4474
5.2340,167.2609,166.4142,819.5751,62.5454
5.2360,231.7204,168.5605,818.1079,62.5872
5.2380,167.4914,166.3420,819.5767,62.7709
5.2400,232.0227,168.3887,818.0340,62.8032
5.2420,168.0472,166.0395,819.4260,62.9827
5.2440,232.3704,168.2341,817.8744,63.0105
5.2460,168.2245,165.7173,819.2743,63.1873
5.2480,232.6844,168.0727,817.8014,63.1860
5.2500,168.5903,165.6797,819.1558,63.3506
5.2520,233.1931,167.2665,817.6486,63.3788
5.2540,168.7567,165.1879,819.1347,63.7363
5.2560,233.4976,166.9105,817.6009,63.8981
5.2580,169.2130,164.6370,819.0216,64.2029
5.2600,233.8052,166.5812,817.4343,64.3188
5.2620,169.6365,163.9220,818.8114,64.5927
5.2640,234.1876,165.3843,817.2298,64.8084
5.2660,170.0924,163.5681,818.6339,65.1357
5.2680,234.6780,165.2382,817.1148,65.3294
5.2700,170.5781,163.1228,818.5865,65.6872
5.2720,234.9198,164.7795,816.9560,65.8503
5.2740,170.9138,162.6163,818.3640,66.1596
5.2760,230.3227,164.8503,819.8234,65.5284
5.2780,168.1042,162.3608,821.5175,65.8468
5.2800,231.8712,164.2320,820.5097,65.9988
5.2820,167.8876,161.9965,821.9347,66.3511
5.2840,232.5559,163.6889,820.5356,66.4663
5.2860,168.0484,161.6638,822.0439,66.7511
5.2880,233.0293,163.6156,820.5227,66.8400
5.2900,168.4040,161.5199,821.9872,67.1636
5.2920,233.2968,163.3588,820.3965,67.2358
5.2940,168.8518,161.1505,821.8111,67.5351
5.2960,233.8291,163.1457,820.2173,67.5809
5.2980,169.1589,160.9464,821.6931,67.8616
5.3000,234.1086,162.7376,820.1518,67.8886
5.3020,169.7921,160.9228,821.5893,68.1090
5.3040,234.5820,162.8570,819.9864,68.1568
5.3060,169.9113,160.6906,821.4680,68.4296
5.3080,234.8898,162.6542,819.9291,68.4292
5.3100,170.3407,160.4743,821.3752,68.6702
5.3120,235.3282,162.5192,819.7720,68.6537
5.3140,170.7572,160.3476,821.2245,68.8838
5.3160,235.7883,162.1801,819.6376,68.8598
5.3180,171.0997,160.3868,821.1742,69.0379
5.3200,236.2020,162.3100,819.6638,69.0153
5.3220,171.5562,160.2734,821.1564,69.2559
5.3240,236.4720,162.2318,819.5456,69.2613
5.3260,167.1784,160.2888,823.4617,69.0460
5.3280,233.8913,162.3778,822.0846,69.0164
5.3300,167.8057,160.1820,823.9575,69.2305
5.3320,239.1228,162.2704,822.3807,69.1966
5.3340,144.2307,160.0698,823.9548,69.4053
5.3360,273.4147,161.9571,822.2716,69.3679
5.3380,165.5619,160.0876,824.2115,69.5362
5.3400,232.8905,162.0429,821.6432,69.4888
5.3420,168.7603,159.8648,823.9945,69.7112
5.3440,234.4426,161.9437,822.2005,69.6835
5.3460,169.9746,159.7650,823.7667,69.8939
5.3480,235.3402,161.8395,822.1383,69.8571
5.3500,170.5700,159.6641,823.6570,70.0598
5.3520,235.7794,161.7334,822.0161,70.0214
5.3540,171.1214,159.6697,823.4736,70.2209
5.3560,236.2299,166.2630,821.8895,70.1821
5.3580,171.5434,163.9185,823.3701,69.6840
5.3600,236.6452,165.4423,821.7869,69.2372
5.3620,171.9540,163.5719,823.2746,68.9153
5.3640,237.0941,165.2774,821.6480,68.6707
5.3660,172.3567,163.2682,823.1844,68.5502
5.3680,237.4990,164.7940,821.5787,68.4296
5.3700,172.9527,162.5208,823.1119,68.3789
5.3720,237.7188,164.4150,821.5050,68.2890
5.3740,173.2715,162.1610,822.9321,68.3013
5.3760,234.0981,164.2347,823.3260,68.0850
5.3780,170.4750,161.7894,825.0588,68.1504
5.3800,235.3466,163.9656,823.8314,68.1186
5.3820,170.5707,156.9217,825.3520,68.2097
5.3840,235.9340,159.1397,823.8169,68.8089
5.3860,171.0181,157.1163,825.3142,69.5613
5.3880,236.3958,159.3996,823.7216,69.9313
5.3900,171.6409,157.3841,825.2171,70.4929
5.3920,236.8403,159.6527,823.5707,70.7067
5.3940,171.9180,157.6473,825.1109,71.1399
5.3960,237.2729,159.6627,823.4860,71.2499
5.3980,172.3383,158.0001,825.0297,71.5472
5.4000,237.6262,160.0594,823.4016,71.5952
5.4020,172.8133,158.2214,824.9044,71.8910
5.4040,238.0694,160.2379,823.3180,71.9286
5.4060,173.2319,158.2406,824.8469,72.1643
5.4080,238.3970,160.3621,823.1456,72.1295
5.4100,173.7221,158.3609,824.6655,72.3346
5.4120,238.9801,160.3839,823.1313,72.2838
5.4140,174.1188,158.4909,824.7431,72.4610
5.4160,239.2691,160.4617,823.1738,72.4094
5.4180,174.3464,158.4532,824.6853,72.5904
5.4200,239.6491,160.4556,823.0237,72.5358
5.4220,174.7981,158.3372,824.5671,72.7138
5.4240,239.9874,160.4169,822.9540,72.6417
5.4260,171.7265,158.6073,825.8757,72.7880
5.4280,238.0208,160.3572,824.3060,72.7524
5.4300,172.9833,158.3554,826.0590,72.9398
5.4320,238.3180,160.2839,824.4759,72.8996
5.4340,173.2571,158.2897,826.1128,73.0841
5.4360,238.7081,160.1986,824.5201,73.0437
5.4380,173.7079,158.2130,826.0584,73.2294
5.4400,239.0905,160.1044,824.3986,73.1928
5.4420,174.2048,158.1171,825.9342,73.3795
5.4440,239.5448,159.7817,824.2915,73.3466
5.4460,174.6518,158.2877,825.8447,73.4965
5.4480,240.0841,159.9670,824.2841,73.4932
5.4500,175.0682,158.1726,825.9140,73.7087
5.4520,240.3874,159.8024,824.2966,73.7310
5.4540,175.3211,157.8577,825.8213,73.9123
5.4560,240.6740,159.6835,824.1506,73.8775
5.4580,175.7840,157.8809,825.6846,74.0602
5.4600,241.0594,159.5582,823.9640,74.0295
5.4620,176.2949,157.6464,825.5131,74.2161
5.4640,241.5800,159.4521,823.9522,74.1883
5.4660,176.7510,157.5475,825.5910,74.3784
5.4680,241.8702,159.1321,823.9410,74.3524
5.4700,176.9570,157.4609,825.4767,74.5053
5.4720,242.1558,159.2476,823.8183,74.4755
5.4740,177.4403,157.4855,825.3741,74.6862
5.4760,240.1662,159.0965,824.7068,74.7214
5.4780,175.7440,157.2592,826.3717,74.9226
5.4800,240.9550,159.0058,824.9060,74.9023
5.4820,176.1679,157.1838,826.4716,75.0984
5.4840,241.4326,158.9135,824.8350,75.0777
5.4860,176.4860,157.1505,826.3944,75.2710
5.4880,241.9028,158.7411,824.7466,75.2502
5.4900,176.9276,156.8922,826.3631,75.4275
5.4920,242.3070,158.7185,824.7556,75.3909
5.4940,177.3416,157.0655,826.3276,75.5740
5.4960,242.6226,158.6503,824.6600,75.5694
5.4980,177.6775,157.0207,826.2315,75.7808
5.5000,243.0449,158.5381,824.5097,75.7937
5.5020,177.8084,156.7913,826.1517,75.9782
5.5040,247.1513,158.4341,824.5815,75.9496
5.5060,159.7899,156.7066,826.2248,76.1346
5.5080,282.8545,158.3350,824.4969,76.1101
5.5100,148.7947,156.7672,826.5707,76.2955
5.5120,282.7828,157.9875,823.6663,76.2704
5.5140,174.6572,156.5211,825.7716,76.4156
5.5160,208.9862,158.1264,823.9782,76.3885
